Player_Name,avg(Innings Batting Strike Rate),avg(Innings Economy Rate),Player_Id,DOB,Batting_Hand,Bowling_Skill,Country
AD Mathews,116.98426957612627,7.272415710968918,191,6/2/1987,Right_Hand,Right-arm fast-medium,Sri Lanka
MS Atapattu,62.5,null,null,null,null,null,null
Hasan Mahmud,null,6.25,null,null,null,null,null
DJ Reekers,111.5980010986328,null,null,null,null,null,null
Qais Ahmad,null,6.25,null,null,null,null,null
DR Martyn,130.07500076293945,null,225,10/21/1971,Right_Hand,Right-arm medium,Australia
HH Gibbs,95.50695701267408,null,97,2/23/1974,Right_Hand,Right-arm bowler,South Africa
RP Singh,100,6.953333324856228,61,12/6/1985,Right_Hand,Left-arm fast-medium,India
DS Kulkarni,100,6.875,80,12/10/1988,Right_Hand,Right-arm medium,India
RAS Lakmal,55,10.02636363289573,null,null,null,null,null
LN Oluoch,80.1366678873698,7.340999984741211,null,null,null,null,null
CJO Smith,52.776666005452476,null,null,null,null,null,null
LE Bosman,105.71928576060704,null,null,null,null,null,null
Usman Shinwari,66.66000366210938,8.202500000596046,null,null,null,null,null
Sikander Zulfiqar,100.13750076293945,8.165714263916016,null,null,null,null,null
TM Odoyo,75.34899978637695,4.781999969482422,null,null,null,null,null
NM Lyon,100,11.625,null,null,null,null,null
D Paterson,250,8.738749980926514,null,null,null,null,null
Sharjeel Khan,130.47266743977863,null,null,null,null,null,null
Zakir Hasan,111.11000061035156,null,null,null,null,null,null
NJ Reardon,50,null,null,null,null,null,null
MJ McClenaghan,139.2849998474121,7.6153571265084405,403,6/11/1986,Left_Hand,Left-arm fast-medium,New Zealand
M Kartik,null,6.75,83,9/11/1976,Left_Hand,Slow left-arm orthodox,India
Fawad Alam,111.42764686135685,8.178333282470703,null,null,null,null,null
Raza Hasan,70.82999992370605,5.857999992370606,null,null,null,null,null
Nazmus Sadat,133.3300018310547,null,null,null,null,null,null
BR McDermott,68.68500061035157,null,null,null,null,null,null
KM Dabengwa,124.80500094095866,9.189999989100865,null,null,null,null,null
JA Rudolph,85.70999908447266,null,null,null,null,null,null
ADS Fletcher,80.33100004196167,null,null,null,null,null,null
CT Mumba,137.5,10.886666615804037,null,null,null,null,null
GH O'Brien,84.72166697184245,6.324545426802202,null,null,null,null,null
CS MacLeod,100.9504255538291,9.272727272727273,null,null,null,null,null
CD Wallace,102.0985723223005,null,null,null,null,null,null
CB Sole,200,8.8125,null,null,null,null,null
IJL Trott,73.71000017438617,null,null,null,null,null,null
MH Yardy,99.11428506033761,6.633846136239859,null,null,null,null,null
AJ Hall,110,7.5,null,null,null,null,null
Kamran Akmal,96.31396333226618,null,69,1/13/1982,Right_Hand,NULL,Pakistan
RL Bhudia,74.07333374023438,14.916666666666666,null,null,null,null,null
Yamin Ahmadzai,100,9.139999866485596,null,null,null,null,null
LE Plunkett,83.73666720920139,8.20136366107247,null,null,null,null,null
CAK Walton,82.11588197595933,null,null,null,null,null,null
PG Fulton,70.99500147501628,null,null,null,null,null,null
SHA Rance,49.016666412353516,9.094285692487444,null,null,null,null,null
MD Gunathilaka,116.58521768321161,8.425555547078451,null,null,null,null,null
KJ O'Brien,114.53693536049562,8.15450979681576,null,null,null,null,null
HT Tector,120.78156819063075,null,null,null,null,null,null
DA Warner,124.09995820966817,null,187,10/27/1986,Left_Hand,Legbreak,Australia
XM Marshall,103.66833368937175,null,null,null,null,null,null
JD Ryder,112.22428530738468,8,157,8/6/1984,Left_Hand,Right-arm medium,New Zealand
BRM Taylor,100.56803466927292,2.5,null,null,null,null,null
C Floyd,78.33000183105469,9.664999961853027,null,null,null,null,null
AJ Finch,127.40000119052091,13.5,254,11/17/1986,Right_Hand,Slow left-arm orthodox,Australia
ST Gabriel,null,7.5,null,null,null,null,null
KL Rahul,132.12105289258454,null,354,4/18/1992,Right_Hand,NULL,India
S Kaul,null,7.673333485921224,368,5/19/1990,Right_Hand,Right-arm medium,India
Rameez Raja (2),67.59000015258789,null,null,null,null,null,null
KTGD Prasad,null,12.329999923706055,null,null,null,null,null
TC Bruce,105.93823511460248,null,null,null,null,null,null
NJ Astle,106.4174976348877,7.789999961853027,null,null,null,null,null
CK Tshuma,null,10,null,null,null,null,null
DMW Rawlins,107.95636333118786,7.7272727272727275,null,null,null,null,null
J Smits,52.349998474121094,null,null,null,null,null,null
Aftab Ahmed,129.069091796875,24,null,null,null,null,null
WK McCallan,53.96666971842448,6.107142857142857,null,null,null,null,null
SO Hetmyer,111.52080720470798,null,null,null,null,null,null
A Nehra,40.15999908447266,7.850740715309426,73,4/29/1979,Right_Hand,Left-arm medium-fast,India
T Thushara,50,8.09666665395101,156,3/1/1981,Left_Hand,Left-arm fast-medium,Sri Lanka
V Sibanda,94.8561542217548,null,null,null,null,null,null
JP Kotze,95.09750048319499,null,null,null,null,null,null
CMW Read,118.18000030517578,null,null,null,null,null,null
RE Levi,95.88846236008864,null,304,1/14/1988,Right_Hand,Right-arm medium,South Africa
SM Pollock,73.03111097547743,7.704545454545454,49,7/16/1973,Right_Hand,Right-arm fast-medium,South Africa
R Frylinck,null,5.916666666666667,null,null,null,null,null
GC Tonge,null,6.25,null,null,null,null,null
R Ngarava,null,12,null,null,null,null,null
BD Glover,66.66666666666667,7.200526287681178,null,null,null,null,null
G Gambhir,110.953611585829,null,40,10/14/1981,Left_Hand,Legbreak,India
Mohammad Salman,83.33000183105469,null,null,null,null,null,null
GJ Thompson,60.80125045776367,null,null,null,null,null,null
HG Munsey,130.0894446902805,null,null,null,null,null,null
Izatullah Dawlatzai,0,10.977499961853027,null,null,null,null,null
PR Brown,44.439998626708984,10.602499961853027,null,null,null,null,null
KD Karthik,159.5033337275187,null,88,6/1/1985,Right_Hand,NULL,India
IK Pathan,116.04615490253155,8.372173889823582,29,10/27/1984,Left_Hand,Left-arm medium-fast,India
Shafiqullah,155.2515001296997,null,null,null,null,null,null
LA Pomersbach,214.27999877929688,null,139,9/28/1984,Left_Hand,Right-arm offbreak,Australia
MN Samuels,107.48846101027269,8.490666643778484,307,2/5/1981,Right_Hand,Right-arm offbreak,West Indies
P Negi,null,5.329999923706055,322,1/6/1993,Left_Hand,Slow left-arm orthodox,India
SP Terry,66.66000366210938,null,null,null,null,null,null
HE van der Dussen,115.2941470262481,null,null,null,null,null,null
Sahibzada Farhan,57.564998626708984,null,null,null,null,null,null
SMA Priyanjan,86.66666666666667,null,null,null,null,null,null
S Smith,57.63666788736979,null,null,null,null,null,null
E Schiferli,34.916666666666664,6.458333333333333,null,null,null,null,null
JS Kundi,29.8700008392334,7.5,null,null,null,null,null
JNK Shannon,97.61500072479248,11,null,null,null,null,null
FRJ Coleman,69.2300033569336,null,null,null,null,null,null
Imran Tahir,111.30750179290771,6.7785714285714285,386,3/27/1979,Right_Hand,Legbreak googly,India
AP Devcich,111.4375,7.122499942779541,null,null,null,null,null
NL McCullum,85.60868521740562,7.196949134438725,281,9/1/1980,Right_Hand,Right-arm offbreak,New Zealand
GD Elliott,104.81714466639927,8.428571428571429,null,null,null,null,null
KM Jadhav,116.02333323160808,null,237,3/26/1985,Right_Hand,Right-arm offbreak,India
BJ Haddin,103.88310373240503,null,279,10/23/1977,Right_Hand,NULL,Australia
Umar Akmal,102.28797555271584,null,null,null,null,null,null
AK Perera,93.63399963378906,17,null,null,null,null,null
IR Bell,102.88374996185303,null,null,null,null,null,null
ML Hayden,144.65555657280817,null,18,10/29/1971,Left_Hand,Right-arm medium,Australia
UWMBCA Welegedara,66.66000366210938,10.25,null,null,null,null,null
SJ Myburgh,93.26531302928925,null,null,null,null,null,null
BJ Hodge,125.6854546286843,8.833333333333334,104,12/29/1974,Right_Hand,Right-arm offbreak,Australia
LM Jongwe,89.105715070452,10.094285692487444,null,null,null,null,null
S Matsikenyeri,65.47799987792969,8.166666666666666,null,null,null,null,null
Najmul Hossain Shanto,92.36000061035156,null,null,null,null,null,null
Nawroz Mangal,93.57437515258789,12.03499984741211,null,null,null,null,null
KW Richardson,64.28500366210938,7.6684905358080595,363,2/12/1991,Right_Hand,Right-arm fast-medium,Australia
NO Miller,96.21600036621093,7.186666700575087,null,null,null,null,null
Mukhtar Ahmed,107.48500061035156,null,null,null,null,null,null
BOP Fernando,105.1020004272461,null,null,null,null,null,null
ST de Silva,25,10,null,null,null,null,null
Sajedul Islam,null,15,null,null,null,null,null
Amir Hamza,109.07428523472377,6.922903230113368,null,null,null,null,null
MJ Henry,200,8.333333333333334,null,null,null,null,null
V Kohli,127.14157957779734,8.835833311080933,8,11/5/1988,Right_Hand,Right-arm medium,India
N M'shangwe,83.33000183105469,9.281999969482422,null,null,null,null,null
Mohammad Rafique,260,5.5,null,null,null,null,null
GJ McCarter,null,10,null,null,null,null,null
IDR Bradshaw,null,5.5,null,null,null,null,null
RR Patel,116.42192268371582,7.714285714285714,null,null,null,null,null
PA Nixon,140.89999389648438,null,null,null,null,null,null
AU Rashid,97.23142978123256,8.23341462670303,null,null,null,null,null
SW Tait,72.22166697184245,7.311904748280843,238,2/22/1983,Right_Hand,Right-arm fast,Australia
Yasir Arafat,123.5309101451527,8.439999983860897,null,null,null,null,null
Abdur Rehman,98.49800109863281,8.332499980926514,null,null,null,null,null
MJ North,95.2300033569336,null,null,null,null,null,null
MR Gillespie,71.16833368937175,7.1519999504089355,null,null,null,null,null
Sandeep Sharma,100,10.539999961853027,367,5/18/1993,Right_Hand,Right-arm medium,India
SE Rutherford,109.46750068664551,8.164999961853027,null,null,null,null,null
JS Jesani,20,null,null,null,null,null,null
DJM Short,109.7060007095337,8.80444441901313,null,null,null,null,null
GW Aldridge,null,11.25,null,null,null,null,null
G Wijekoon,50,8.75,null,null,null,null,null
DL Brangman,36.506665547688804,12.8,null,null,null,null,null
JW Dernbach,88.77428545270648,8.611212109074447,null,null,null,null,null
GB Hogg,116,7.920666631062826,316,2/6/1971,Left_Hand,Slow left-arm chinaman,Australia
HD Rutherford,110.55857195172992,null,null,null,null,null,null
S Randiv,125,6.654285703386579,278,1/30/1985,Right_Hand,Right-arm offbreak,Sri Lanka
CM Wright,77.7699966430664,13.625,null,null,null,null,null
CJ Ferguson,59.25333150227865,null,295,11/21/1984,Right_Hand,Right-arm medium,Australia
AM McCarthy,62.5,6,null,null,null,null,null
A Balbirnie,106.83894816616126,null,null,null,null,null,null
Hazratullah Zazai,132.26302515074264,null,null,null,null,null,null
PM Nevill,266,null,null,null,null,null,null
Q de Kock,124.58476608991623,null,355,12/17/1992,Left_Hand,NULL,South Africa
JEC Franklin,112.02387102188602,8.221538452001719,275,11/7/1980,Left_Hand,Left-arm medium,New Zealand
TA Boult,72.02285766601562,8.648518491674352,458,7/22/1989,Right_Hand,Left-arm fast-medium,New Zealand
RA Jadeja,102.9961907523019,7.4008163189401435,35,12/6/1988,Left_Hand,Slow left-arm orthodox,India
HGJM Kulatunga,50.55500030517578,null,null,null,null,null,null
Abu Hider,117.35250091552734,10.09666665395101,null,null,null,null,null
Dawlat Ahmadzai,66.66000366210938,11.5,null,null,null,null,null
SPD Smith,111.85086988366169,8.065294097451602,306,6/2/1989,Right_Hand,Legbreak googly,India
JM Kemp,117.08285576956612,5,217,10/2/1977,Right_Hand,Right-arm fast-medium,South Africa
VD Philander,49.679999351501465,9.083333333333334,null,null,null,null,null
P Awana,null,12.5,333,7/19/1986,Right_Hand,Right-arm medium,India
BKG Mendis,101.05368433500591,null,null,null,null,null,null
M Pushpakumara,null,9,null,null,null,null,null
Nazmul Hossain,12.5,9.75,null,null,null,null,null
Taijul Islam,0,8.329999923706055,null,null,null,null,null
GJ Delany,139.27283452351887,7.6617543739185,null,null,null,null,null
DF Watts,84.4944445292155,null,null,null,null,null,null
DR Briggs,null,11.554999987284342,null,null,null,null,null
SA Abbott,62.5,7.789999961853027,397,2/29/1992,Right_Hand,Right-arm fast-medium,New Zealand
AL Phehlukwayo,78.49933369954427,8.306153810941256,null,null,null,null,null
GH Bodi,32,null,null,null,null,null,null
FL Reifer,110,null,null,null,null,null,null
RD Chahar,null,9,null,null,null,null,null
Hamza Tahir,null,8.211818174882369,null,null,null,null,null
NM Hauritz,80.95000076293945,6.375,null,null,null,null,null
AY Patel,null,7.875,null,null,null,null,null
WPUJC Vaas,83.6500015258789,6.208333333333333,60,1/27/1974,Left_Hand,Left-arm fast-medium,Sri Lanka
SS Pathirana,98,7.621999931335449,null,null,null,null,null
EC Rainsford,50,11.164999961853027,null,null,null,null,null
GH Dockrell,108.57471717978423,7.516308403460779,null,null,null,null,null
GA Rogers,76.66500091552734,8.455000042915344,null,null,null,null,null
CL Cairns,23.609999656677246,6.5,null,null,null,null,null
Asif Ali,109.19583384195964,null,null,null,null,null,null
K Weeraratne,99.76799926757812,9.297999954223632,null,null,null,null,null
MA Aponso,0,7.913333257039388,null,null,null,null,null
Rubel Hossain,48.05500030517578,9.125384624187763,null,null,null,null,null
DC Delany,70,7.912500023841858,null,null,null,null,null
EJG Morgan,120.65837287902832,null,216,9/10/1986,Left_Hand,Right-arm medium,England
TR Birt,86.98333231608073,null,285,12/9/1981,Left_Hand,Right-arm medium,Australia
FH Edwards,81.25,8.761499953269958,165,2/6/1982,Right_Hand,Right-arm fast,West Indies
DL Vettori,93.61904798235211,5.727352941737456,175,1/27/1979,Left_Hand,Slow left-arm orthodox,New Zealand
NT Broom,99.76142992292132,null,null,null,null,null,null
TA Blundell,73.75,null,null,null,null,null,null
PWH de Silva,108.15871035668158,8.6953125,null,null,null,null,null
CB Mpofu,72.62793179216057,8.986881702176985,null,null,null,null,null
Karim Janat,96.64674492769463,8.539565183114314,null,null,null,null,null
JP Faulkner,118.20722346835666,7.991666654745738,310,4/29/1990,Right_Hand,Left-arm fast-medium,Australia
CT Bancroft,null,null,null,null,null,null,null
MN van Wyk,108.11000061035156,null,176,3/20/1979,Right_Hand,Slow left-arm orthodox,South Africa
S Qeshile,null,null,null,null,null,null,null
MJ Guptill,118.77717662138097,11,415,9/30/1986,Right_Hand,Right-arm offbreak,New Zealand
DL Chahar,100,6.792999994754791,465,8/7/1992,Right_Hand,Right-arm medium,India
GA Lamb,70.23500061035156,7,null,null,null,null,null
SD Parry,100,8.9,null,null,null,null,null
KS Williamson,119.13465585379765,9.34166669845581,396,8/8/1990,Right_Hand,Right-arm offbreak,New Zealand
Mandeep Singh,103.82333374023438,null,236,12/18/1991,Right_Hand,Right-arm medium,India
SE Findlay,102.30500030517578,null,null,null,null,null,null
D Mongia,84.44000244140625,null,null,null,null,null,null
Mansoor Amjad,null,3,null,null,null,null,null
CBRLS Kumara,150,8.918823466581458,null,null,null,null,null
Shuvagata Hom,77.45499992370605,6.457499980926514,null,null,null,null,null
Syed Rasel,108.32999992370605,7.447499990463257,null,null,null,null,null
Hammad Azam,89.16500091552734,null,null,null,null,null,null
B Muzarabani,16.666666666666668,9.166666666666666,null,null,null,null,null
BT Foakes,null,null,null,null,null,null,null
UT Khawaja,135.81444634331598,null,426,12/18/1986,Left_Hand,Right-arm medium,Australia
Imad Wasim,120.13379327182112,6.152619043986003,null,null,null,null,null
S Mahmood,104.16500091552734,11.25,null,null,null,null,null
A Symonds,135.044545953924,9.050833304723104,56,6/9/1975,Right_Hand,Right-arm offbreak,Australia
OF Smith,120,11.329999923706055,null,null,null,null,null
Babar Azam,116.2768420169228,null,null,null,null,null,null
T Munyonga,116.66500091552734,3,null,null,null,null,null
I Wardlaw,33.33000183105469,9.0625,null,null,null,null,null
Shabir Noori,83.33000183105469,null,null,null,null,null,null
KOA Powell,85.70999908447266,null,null,null,null,null,null
MS Chapman,109.3979995727539,null,null,null,null,null,null
Fazal Niazai,80,13,null,null,null,null,null
DL Maddy,140.45999908447266,8,null,null,null,null,null
HM Nicholls,66.50000095367432,null,null,null,null,null,null
Haris Sohail,81.88538654033954,null,null,null,null,null,null
Younis Khan,91.71260966425356,4.900000095367432,141,11/29/1977,Right_Hand,Right-arm medium,Pakistan
Bilawal Bhatti,128.33333333333334,10.516666624281141,null,null,null,null,null
Waqas Maqsood,null,11.449999809265137,null,null,null,null,null
S Samarawickrama,104.83999960763114,null,null,null,null,null,null
GO Jones,131.4900016784668,null,null,null,null,null,null
D Ramdin,107.69693896235252,null,null,null,null,null,null
AM Blignaut,100,null,null,null,null,null,null
GMC Mol,null,null,null,null,null,null,null
Mohammad Ashraful,123.91999916408373,8.84375,202,7/7/1984,Right_Hand,Right-arm offbreak,Bangladesh
Shamsur Rahman,73.79875183105469,null,null,null,null,null,null
ML Lewis,null,6.444999933242798,null,null,null,null,null
AM Phangiso,62.8066660563151,8,null,null,null,null,null
VJ Kingma,12.5,9.6875,null,null,null,null,null
Imrul Kayes,63.52230893648588,null,null,null,null,null,null
MS Wade,103.20118661654197,null,271,12/26/1987,Left_Hand,Right-arm medium,Australia
JDP Oram,117.19466667175293,8.89437498152256,22,7/28/1978,Left_Hand,Right-arm fast-medium,New Zealand
SC Williams,109.93812019804604,7.474035079019112,null,null,null,null,null
F du Plessis,124.57885530340762,1.5,303,7/13/1984,Right_Hand,Legbreak,South Africa
CD Barnwell,115.45333353678386,8.25,null,null,null,null,null
KAJ Roach,150,8.10545453158292,240,6/30/1988,Right_Hand,Right-arm fast,West Indies
LD Madushanka,60.13999938964844,9,null,null,null,null,null
Jahurul Islam,124.07333374023438,null,null,null,null,null,null
PS Eaglestone,null,8,null,null,null,null,null
MJ Swepson,75,9.25,null,null,null,null,null
SR Clark,null,6.583333333333333,null,null,null,null,null
JW Wilson,128.57000732421875,10.75,null,null,null,null,null
Salman Butt,99.36478341144064,null,103,10/7/1984,Left_Hand,Right-arm offbreak,Pakistan
Naved-ul-Hasan,126.98000288009644,7.227499961853027,null,null,null,null,null
Tanvir Ahmed,null,4.329999923706055,null,null,null,null,null
MB van Schelven,null,4.080000042915344,null,null,null,null,null
TB Sole,143.7483342488607,6.388333320617676,null,null,null,null,null
Sayed Shirzad,50,7.582499980926514,null,null,null,null,null
MP Vaughan,64.28500366210938,null,null,null,null,null,null
TR Ambrose,null,null,null,null,null,null,null
JR Hazlewood,null,9.607142857142858,null,null,null,null,null
JA Morkel,142.8616216504896,8.284130433331365,109,6/10/1981,Left_Hand,Right-arm medium-fast,South Africa
DW Steyn,79.544545953924,7.051702113861733,94,6/27/1983,Right_Hand,Right-arm fast,South Africa
AC Thomas,null,6.25,274,2/9/1977,Right_Hand,Right-arm fast-medium,England
RS Morton,73.43000085013253,null,null,null,null,null,null
RJ Nicol,91.89894776595266,8.063076899601864,null,null,null,null,null
IS Sodhi,105.60857282366071,8.519318168813532,null,null,null,null,null
TD Astle,40,9.776666641235352,null,null,null,null,null
Asad Shafiq,93.4500015258789,null,null,null,null,null,null
Imran Farhat,96.33571515764508,null,null,null,null,null,null
MD Shanaka,87.43782680345618,8.50319148631806,null,null,null,null,null
GM Hamilton,80.74000120162964,null,null,null,null,null,null
Shapoor Zadran,29.368999862670897,7.963773565472297,null,null,null,null,null
CR Woakes,142.70000076293945,10.31124997138977,null,null,null,null,null
JC Tredwell,106.66600036621094,8.365333302815754,null,null,null,null,null
SC Meaker,null,8.900000095367432,null,null,null,null,null
BR Dunk,137.04600219726564,null,379,3/11/1987,Left_Hand,NULL,Australia
RJ Harris,200,8.126666704813639,188,10/11/1979,Right_Hand,Right-arm fast,Australia
KOK Williams,79.14200134277344,9.048000011444092,null,null,null,null,null
MS Dhoni,133.79345298948743,null,20,7/7/1981,Right_Hand,Right-arm medium,India
Mohammad Shahid,null,10.65999984741211,null,null,null,null,null
Ibrahim Zadran,50.55333455403646,null,null,null,null,null,null
Mujeeb Ur Rahman,100,5.8879629417702,null,null,null,null,null
D Gough,null,6.965000152587891,null,null,null,null,null
JW Hastings,134.48833338419595,8.146666632758247,457,11/4/1985,Right_Hand,Right-arm fast-medium,Australia
DT Christian,119.41285814557757,9.790624976158142,258,5/4/1983,Right_Hand,Right-arm fast-medium,Australia
CH Morris,91.18153850848859,8.363043453382408,350,4/30/1987,Right_Hand,Right-arm fast-medium,South Africa
HG Kuhn,103.33166758219402,null,null,null,null,null,null
Mohammad Asif,325,8.011818192221902,117,12/20/1982,Left_Hand,Right-arm fast-medium,Pakistan
Shabbir Ahmed,null,9.5,null,null,null,null,null
ST Jayasuriya,99.64344813905913,7.871666659911473,44,6/30/1969,Left_Hand,Slow left-arm orthodox,Sri Lanka
LD Chandimal,96.04361724853516,null,null,null,null,null,null
K Birkenstock,155.3550033569336,null,null,null,null,null,null
B Stanlake,84.28499984741211,8.126842097232217,null,null,null,null,null
AK Markram,92.5,null,null,null,null,null,null
YA Abdulla,null,6.164999961853027,215,1/17/1983,Left_Hand,Left-arm fast-medium,India
JO Holder,112.3009102561257,8.58411766501034,391,11/5/1991,Right_Hand,Right-arm medium-fast,West Indies
PP Chawla,0,7.5,67,12/24/1988,Left_Hand,Legbreak,India
CK Kapugedera,116.20184316133198,null,127,2/24/1987,Right_Hand,Right-arm medium,Sri Lanka
JD Schoonheim,null,null,null,null,null,null,null
SO Ngoche,64.91411814970128,6.933928557804653,null,null,null,null,null
AD Poynter,92.87642887660435,null,null,null,null,null,null
AR McBrine,104.07090828635476,9.185384603647085,null,null,null,null,null
Mohammad Shahzad,120.30215383676382,null,null,null,null,null,null
SM Davies,142.46400146484376,null,null,null,null,null,null
DO Christian,0,null,null,null,null,null,null
V Shankar,142.01000213623047,9,455,1/26/1991,Right_Hand,Right-arm medium,India
Abdur Razzak,44.21222241719564,6.942424225084709,145,6/15/1982,Left_Hand,Slow left-arm orthodox,Bangladesh
RM Hira,117.86666615804036,8.076923076923077,null,null,null,null,null
IG Butler,65,8.487777762942844,null,null,null,null,null
DE Budge,92.31999969482422,null,null,null,null,null,null
AD Hales,118.02864478806318,null,null,null,null,null,null
CT Tremlett,null,11.25,null,null,null,null,null
ND McKenzie,87.5,null,null,null,null,null,null
JDS Neesham,127.46200052897136,11.212499976158142,376,9/17/1990,Left_Hand,Right-arm medium,New Zealand
DM de Silva,103.81666717529296,7.333333333333333,null,null,null,null,null
RI Ahmed,77.3849983215332,null,null,null,null,null,null
Sabbir Rahman,101.28209331423737,6.321250021457672,null,null,null,null,null
JF Mooney,110.15272695367986,7.714999961853027,null,null,null,null,null
J Anderson,64.6150016784668,13,null,null,null,null,null
TK Curran,124.76142883300781,9.026666641235352,null,null,null,null,null
HR Walsh,40.70333353678385,8.96875,null,null,null,null,null
A Ndlovu,50,8.386666615804037,null,null,null,null,null
TS Fray,63.81333329942491,null,null,null,null,null,null
DC Stovell,64.39000002543132,7.179999987284343,null,null,null,null,null
MP O'Dowd,114.43200138636998,10.466666645473904,null,null,null,null,null
FJ Klaassen,96.80999973842076,8.255999994277953,null,null,null,null,null
Sharafuddin Ashraf,78.51000022888184,8.09375,null,null,null,null,null
CA Lynn,117.82437467575073,null,336,4/10/1990,Right_Hand,Slow left-arm orthodox,Australia
M Mosehle,218.66000111897787,null,null,null,null,null,null
DP Hyatt,117.46600036621093,null,null,null,null,null,null
Fakhar Zaman,117.92394002278645,12,null,null,null,null,null
